PropertyReferenceID,Name,Address,PostcodeZip,Telephone,Fax,Resort,ResortID,Region,RegionID,Country,PropertyType,Rating,Latitude,Longitude
141597,SHG Hotel Bologna,"Via Risorgimento, 186",40069,+39 051751101,,Zola Predosa,11114,Emilia-Romagna,410,Italy,Hotel,4,44.48765,11.22875
141598,Tra Le Braccia Di Morfeo Bed & Breakfast,"Via Carlo Alberto Dalla Chiesa, 41/A",90049,+39 393 9088212,,Terrasini,318,Sicily,3,Italy,B&B,0,38.14687,13.07621
141609,Hotel Marechiaro,Viale Stazione SS 18 n. 83,88040,+39 0968 53710,,Gizzeria,11491,Calabria Tirrenian Sea,405,Italy,Hotel,4,38.93178,16.21359
141630,Aquatio Cave Luxury Hotel & SPA,Via Conche,70015,+39 0835 1891014,,Matera,240,Basilicata,407,Italy,Hotel,5,40.66273,16.61136
141633,LHP Suite Piazza del Popolo,"Via Angelo Brunetti, 24",00187,+39 393 8427378,,Spagna,422,Rome,117,Italy,Dimora di Charme,0,41.90924,12.476
141640,LHP Suite Trastevere,"Via della Scala, 63",00153,+39 06 6796121,,Trastevere,549,Rome,117,Italy,Dimora di Charme,0,41.89105,12.46825
141646,LHP Suite Termini,"Via Filippo Turati, 118",00185,+39 393 8427378,,Sallustiano,570,Rome,117,Italy,Dimora di Charme,0,41.89702,12.50469
141650,Masseria Grieco,Contrada Grieco,72017,+39 0831 330480,,Ostuni,41,Salento,77,Italy,Masseria,0,40.69395,17.50442
141671,Cala La Luna Resort - Hotel,"Via Badia, 1",91023,+39 0923 925456,+39 0923 548480,Favignana Island,231,Sicily,3,Italy,Villaggio,4,37.92961,12.33201
141676,LHP Suite Posillipo,"Via Posillipo, 16",80123,+39 06 6796121,,Posillipo,337,Naples & Vicinity,73,Italy,B&B,0,40.82237,14.21494
141677,LHP Suite Parco Margherita,"Via del Parco Margherita, 4",80121,+39 3938427378,,Chiaia,334,Naples & Vicinity,73,Italy,B&B,0,40.83777,14.23486
141678,LHP Suite Rapallo,"Via Aschieri, 10/2nd Floor",16035,+39 0185 287139,,Rapallo,462,Liguria,408,Italy,Appartamento,0,44.35341,9.23414
141680,Palazzo De Donno,"Via Roma, 14",73020,+39 3493334540,,Santa Cesarea Terme,82,Salento,77,Italy,Appartamento,0,40.03689,18.45963
141682,Laticastelli Country Relais,"Via Laticastelli, 1",53040,+39 0577 724419,+39 0577 724419,Siena Vicinity,644,Tuscany,396,Italy,Hotel,4,43.30719,11.58298
141684,Hotel Terme Due Torri,"Via P. D'Abano, 18",35031,+39 0498 619100,,Abano Terme,826,Veneto,8973,Italy,Hotel,5,45.35221,11.77969
141685,Mangia’s Resort Torre del Barone,Contrada Sovareto,92019,+39 0925992159,,Sciacca,96,Sicily,3,Italy,Hotel Club,5,37.49657,13.12393
141690,Palazzo Margherita,"Corso Umberto I, 64",75012,+39 0835 549060,+39 0835 548947,Bernalda,11482,Basilicata,407,Italy,Hotel,5,40.40748,16.68729
141692,Casale La Fornace,SS 3 Flaminia,06021,+39 075 9170181 / +39 3397658655,+39 075 9170181,Costacciaro,11506,Umbria,8972,Italy,Residence,0,43.35052,12.68415
141693,Rio Verde Village,Loc. Fornace,06021,+39 075 9170181,+39 075 9170181,Costacciaro,11506,Umbria,8972,Italy,Hotel Residence,0,43.35059,12.68412
141704,Castello di Postignano,Località Postignano,06030,+39 0743 788911,,Sellano,11508,Umbria,8972,Italy,Hotel,4,42.86697,12.91525
141720,Stendhal Luxury Suites,"Via Sistina 4, 4",00187,+39 06422921,,Rome Historical Centre,546,Rome,117,Italy,Dimora di Charme,0,41.90365,12.48792
141724,Hotel San Francisco Spiaggia,"Viale Regina Margherita, 42",47924,+39 0541 371559,+39 0541 375590,Rivazzurra,620,Rimini & Vicinity,233,Italy,Hotel,3,44.03838,12.61368
141727,Residence Giuly Rosselmini,"Via Europa, 5",56040,+39 0586 723348,,Pisa Vicinity,602,Tuscany,396,Italy,Residence,0,43.48096,10.54514
141730,Hotel Il Timone,Via Del Timone 2,07026,+39 0789 33334,,Golfo di Cugnana,11307,Olbia & Vicinity,6,Italy,Hotel,3,41.0131,9.50405
141734,Lu' Hotel Maladroxia,Via Golfo di Palmas 16,09017,+39 0781 817403,,Sant'Antioco Island,326,Cagliari & Vicinity,8943,Italy,Hotel,4,38.99826,8.446
141741,Santamaggiore Inn,"Via Rattazzi, 2C",00185,+39 0644361173,,Rome Termini Station,352,Rome,117,Italy,Hotel,3,41.89631,12.50188
141745,Voi Baia di Tindari Resort,Viale dei Vespri Siciliani,98054,+39 0941802057,+39 0941800191,Tindari,797,Sicily,3,Italy,Hotel Club,4,38.11961,15.10309
141747,Abano Grand Hotel,"Via Valerio Flacco, 1",35031,+39 0498 619100,,Abano Terme,826,Veneto,8973,Italy,Hotel,5,45.35439,11.78554
141750,Hotel Terme Metropole,"Via Valerio Flacco, 99",35031,+39 0498619100,+39 0498600935,Abano Terme,826,Veneto,8973,Italy,Hotel,4,45.34889,11.78978
141753,Hotel Bue Marino,Località Bue Marino,91017,+39 0923 911054,,Pantelleria Island,230,Sicily,3,Italy,Hotel,0,36.83722,11.9563
141759,Hotel Ferrara,"Largo Castello, 36",44121,+39 0532 205048,+39 0532 242372,Ferrara,664,Emilia-Romagna,410,Italy,Hotel,4,44.8377,11.61847
141761,Viole Country Hotel,"Via Assisana, 67",06080,+39 075 8065409,,Assisi,655,Umbria,8972,Italy,Hotel,3,43.04578,12.63589
141774,Grand Hotel Salsomaggiore,"Largo Roma, 4",43039,+39 0524 582311,,Salsomaggiore Terme,872,Emilia-Romagna,410,Italy,Hotel,5,44.81533,9.98034
141785,Hotel Fly,"Corso Roma, 129",73014,+39 0833266204,+39 0833267124,Gallipoli,119,Salento,77,Italy,Hotel,4,40.05602,17.98466
141808,Ibis Como,"Via Tornese, 7",22070,+39 031 45371,+39 031 452372,Grandate,11520,Lake Como & Vicinity,327,Italy,Hotel,3,45.76483,9.05652
141819,Hotel La Reggia,"Via Bartolomeo Lucangeli, 7",06043,+39 0743 71179,,Cascia,11521,Umbria,8972,Italy,Hotel,3,42.71278,13.01339
141834,La Conchiglia Resort & Spa,Località Tono,89865,+39 0963663256,+39 0963665086,Capo Vaticano,663,Calabria Tirrenian Sea,405,Italy,Hotel,4,38.63155,15.83682
141839,Hotel la Pineta,"Via Marina Vescovado, 150",89861,+39 0963 61700,+39 0963 62265,Tropea,296,Calabria Tirrenian Sea,405,Italy,Hotel,3,38.67867,15.90283
141846,Hotel La Residence & Idrokinesis,"Via Monte Ceva, 8",35031,+39 0498 247777,,Abano Terme,826,Veneto,8973,Italy,Hotel,4,45.35547,11.7755
141883,Hotel New Bristol Sport & Domus Mea,Via del Fortino 9,47042,+39 0547 672444,,Cesenatico,631,Emilia-Romagna,410,Italy,Hotel,3,44.20479,12.4006
141922,La Fattoria sul Mare,Località Torre Ruffa,89866,+39 3451045137,,Capo Vaticano,663,Calabria Tirrenian Sea,405,Italy,Villaggio,0,38.63962,15.83771
141924,Hotel Bahamas,"Via Cesena, 8",48125,+39 0544 949190,+39 0544 948340,Ravenna Vicinity,660,Emilia-Romagna,410,Italy,Hotel,3,44.31217,12.34163
141926,Hotel la Sciara,Via Soldato Giuseppe Cincotta,98055,+39 090 9488000,,Stromboli Island,12,Sicily,3,Italy,Hotel,4,38.80801,15.23134
141963,Hotel Santa Martina,"Via Pitagora, 15",47042,+39 0547 680688,,Cesenatico,631,Emilia-Romagna,410,Italy,Hotel,3,44.17425,12.432
141978,Chez Anna,"Via Scarlatti, 209",80127,+39 333 2761431,,Vomero,336,Naples & Vicinity,73,Italy,B&B,0,40.84316,14.22723
141979,Relais della Porta,"Via Toledo, 368",80132,+39 081 5522962,,Naples Historical Centre,333,Naples & Vicinity,73,Italy,Hotel,0,40.84502,14.249
141987,Lumia Case Vacanze,Contrada San Giorgio Lumia,92019,+39 0925 26557,+39 0925 1956111,Sciacca,96,Sicily,3,Italy,Case Vacanza,0,37.49818,13.14495
141989,Green Village Assisi - Hotel & Residence,"Via Campiglione, 110",06081,+39 075813710,,Assisi,655,Umbria,8972,Italy,Hotel,3,43.07514,12.57463
141995,Karma Resort,"Lungomare Nauloco, 22",98040,+39 0903693773,,Messina,306,Sicily,3,Italy,Residence,4,38.22131,15.36724
142000,Residence Capo Falcone,"Via Capo Falcone, 14",07040,+39 3401428545,,Stintino,205,Alghero & Vicinity,8942,Italy,Residence,0,40.95777,8.20329
142004,Hotel del Lago,"Strada del Porto, 71",05100,+39 0744 360048,+39 0744 360142,Terni,882,Umbria,8972,Italy,Hotel,3,42.53744,12.74918
142011,Alma di Alghero Apartments,"Viale Sardegna, 108",07041,+39 079 985616,,Alghero,206,Alghero & Vicinity,8942,Italy,Appartamento,0,40.58009,8.31548
142054,Momentum Wellness Bio Resort,"S.S. 115/DIR. km 5+552,80",91022,+39 0924 941046,,Castelvetrano - Selinunte,101,Sicily,3,Italy,Hotel,5,37.60268,12.84418
142070,Hotel Clitunno,"Piazza Sordini, 6",06049,+39 0743223340,+39 0743222663,Spoleto,748,Umbria,8972,Italy,Hotel,4,42.7344,12.73474
142074,Hotel Morchio,"Via Matteotti, 32",18013,+39 0183494694,,Diano Marina,841,Liguria,408,Italy,Hotel,3,43.90852,8.07953
142078,Camarò Residence,Via Badia,91023,+39 327 2532433,,Favignana Island,231,Sicily,3,Italy,Case Vacanza,0,37.93153,12.33365
142085,Hotel Careni Villa Italia,"Via Torino, 111",17024,+39 0196 90617,,Finale Ligure,10954,Liguria,408,Italy,Hotel,3,44.17072,8.34825
142103,Netum Hotel,"Via Pietro Calamandrei, 31",96017,+39 0931 835835,,Noto,265,Sicily,3,Italy,Hotel,4,36.88543,15.0789
142109,Best Western Hotel Class,Localita Rotoli Snc,88046,0039968418517,,Lamezia Terme,824,Calabria Tirrenian Sea,405,Italy,,4,38.91968429,16.28212136
142115,Albergo Serena,"Via della Libertà, 22",19021,+39 0187 988632,,Lerici,10822,Liguria,408,Italy,Hotel,3,44.09511,9.91692
142122,San Carlo Suites,"Corso Vittorio Emanuele, 127",96017,+39 0931 836965,,Noto,265,Sicily,3,Italy,B&B,0,36.89108,15.06972
142152,Grand Hotel Playa,"Lungomare Trieste, 128",33054,+39 043171071,,Lignano Sabbiadoro,853,Friuli-Venezia Giulia,8965,Italy,Hotel,4,45.68463,13.13759
142164,Illi Hotel,"Piazza Ronchi, 27",54100,+39 0585 869806,,Massa,920,Tuscany,396,Italy,Hotel,3,43.99718,10.11944
142167,La Casa E Il Mare,Strada Provinciale 53 Km 2,71030,+39 0884 552105,+39 0884 22 20 07,Mattinata,18,Gargano,75,Italy,Hotel,4,41.71216,16.07988
142224,7th Floor Suite,"Via Bernini, 70",80129,+39 0815566300,+39 0815566300,Vomero,336,Naples & Vicinity,73,Italy,B&B,0,40.84573,14.23162
142240,Hotel Imperiale,"Piazzale Torino, 1",48015,+39 0544 992 282,+39 0544 992 283,Milano Marittima,633,Emilia-Romagna,410,Italy,Hotel,4,44.28273,12.34867
142265,Club Hotel Le Nazioni,"Via Bradano, 6",65015,+39 085835445,+39 085835445,Montesilvano,858,Abruzzo,409,Italy,Hotel Residence,3,42.50436,14.17262
142269,B&B I Borbone,"Via Ottavio Tupputi, 9",80139,+39 081204765,,Naples Central Station,341,Naples & Vicinity,73,Italy,B&B,0,40.8513,14.26382
142270,Buono B&B,"Via Carlo De Marco, 32 D",80137,+39 08119331594,,Capodimonte,339,Naples & Vicinity,73,Italy,B&B,0,40.86903,14.26441
142272,Hotel Palazzo San Michele,"Via Egiziaca a Forcella, 15",80142,+39 0815549078,,Naples Historical Centre,333,Naples & Vicinity,73,Italy,Hotel,4,40.85033,14.26486
142279,Hotel Gli Ulivi,"Via Giacomo Matteotti, 17",08028,+39 335 5745938,,Orosei,180,Olbia & Vicinity,6,Italy,Residence,3,40.38141,9.69538
142308,Residence Onda Marina,"Via Monte Altissimo, 8",55045,+39 0584 22665,,Pietrasanta,734,Tuscany,396,Italy,Residence,3,43.92423,10.21574
142319,Home Boutique Luxury & Design,"Via Palestino, 15",89128,+39 338 5860282,,Reggio Calabria,227,Reggio Calabria & Vicinity,106,Italy,B&B,0,38.10452,15.64528
142326,Hotel Colombo,"Viale Ceccarini, 106",47838,+39 0541603232,,Riccione,637,Rimini & Vicinity,233,Italy,Hotel,2,44.00085,12.65794
142422,Hotel Oriente,"Via dello Statuto, 58",00185,+39 064873119,+39 064872780,Rome Termini Station,352,Rome,117,Italy,Hotel,2,41.89486,12.50103
142424,Hotel Regio,"Via Volturno, 22",00185,+39 0648930017,,Rome Termini Station,352,Rome,117,Italy,Hotel,3,41.90456,12.49976
142427,Rome Vatican Inn,"Via delle Fosse di Castello, 6",00192,+39 3246659213,,Vatican City - Prati,567,Rome,117,Italy,Dimora di Charme,3,41.90417,12.46356
142440,Hotel Athena,"Viale dei Mille, 76",48015,+39 0544 71611,+39 0544 973590,Cervia,837,Emilia-Romagna,410,Italy,Hotel,3,44.26097,12.35567
142450,Hotel Gabbiano,"Viale Carducci, 133",47841,+39 0541 954267,+39 0541 961217,Cattolica,632,Rimini & Vicinity,233,Italy,Hotel,3,43.96846,12.72915
142469,Hotel Villa Chiara,"Viale Europa, 201",04019,+39 077 376 3410,,Terracina,752,Lazio,8966,Italy,Hotel,4,41.28623,13.22917
142473,Zibibbo Suites & Rooms,"Via Libertà, 37",91100,+39 327 986 9447,,Trapani,110,Sicily,3,Italy,Case Vacanza,0,38.01643,12.50829
142477,La Dolce Vita a Tropea,"Largo Migliarese, 3",89861,+39 0963 548602 / 0963 663302,,Tropea,296,Calabria Tirrenian Sea,405,Italy,Hotel,4,38.6795,15.89761
142482,Masseria Fontanelle,Loc. Fontanelle,73059,+39 083393317,,Ugento,107,Salento,77,Italy,Masseria,0,39.88202,18.14787
142483,Hotel Eden,"Via Don G. Beltrame, 10",37067,+39 0456370850,+39 0456370860,Valeggio Sul Mincio,11199,Veneto,8973,Italy,Hotel,3,45.35174,10.73701
142548,B&B Villa Seta,"Via Fosse Ardeatine, 65H",92100,+39 0922511017,,Agrigento,91,Sicily,3,Italy,B&B,0,37.29318,13.55458
142630,Wine Resort Ledà d'Ittiri,"Localita Arenosu, 23",07041,+39 079 999263,,Alghero,206,Alghero & Vicinity,8942,Italy,Hotel,0,40.62482,8.2664
142654,Stazzi di Gallura Giagumeddu,Strada vicinale di Cilvara c/o Ristorante Sapori di Gallura,07030,+39 3334685164,,Badesi,201,Olbia & Vicinity,6,Italy,Residence,0,40.97485,8.88477
142667,Club Esse Pila 2000,Località Pila,11020,+39 0165 521716,,Pila,11745,Aosta Valley,250,Italy,Hotel Club,3,45.68501,7.31046
142670,Montana Lodge & Spa,"Localita Arly, 87",11016,3.90166E+11,,La Thuile,10825,Aosta Valley,250,Italy,Hotel,5,45.71109,6.95313
142730,Agriturismo Malvarina,"VIA PIEVE DI SANT’APOLLINARE, 32",06081,+39 075 8064280,,Assisi,655,Umbria,8972,Italy,Agriturismo,0,43.0359,12.65093
142801,Hotel al Nuovo Porto,"Via A. Vespucci, 73",47814,+39 0541414611,,Bellaria - Igea Marina,832,Rimini & Vicinity,233,Italy,Hotel,3,44.144,12.47082
142890,Bibione Palace Suite Hotel,"Via Taigete, 20",30028,+39 0431 447220,+39 0431 446497,Bibione,10883,Veneto,8973,Italy,Hotel,4,45.63362,13.05565
143080,Villa Teti Residence,"Viale Cefalù, 48",90010,+39 3519391180,,Campofelice di Roccella,136,Sicily,3,Italy,Residence,0,37.99301,13.87185
143111,Villaggio Tramonto,Contrada Tonicello snc,89866,+39 0963663462,,Ricadi,163,Calabria Tirrenian Sea,405,Italy,Residence,3,38.63416,15.83331
143235,Hotel L'Approdo,"Via Ponte Giorgini, 29",58043,+39 0564 933466,,Castiglione della Pescaia,590,Tuscany,396,Italy,Hotel,4,42.76361,10.88368
143297,Ferrini Home Piazza Trento,"Via Grotte Bianche, 105",95128,+39 095 0932592,,Catania,54,Sicily,3,Italy,Appartamento,0,37.51402,15.08789
143298,Ferrini Home Suites,"Piazza Trento, 2",95128,+39 095 0932592,,Catania,54,Sicily,3,Italy,Appartamento,0,37.51424,15.08954
143344,Stazzi di Gallura Li Scalitti,Strada vicinale di Cilvara,07030,+39 3334685164,,Badesi,201,Olbia & Vicinity,6,Italy,Residence,0,40.96727,8.87352
143349,Hotel Acropolis,"Via Verdi, 1",47841,+39 0541830219,,Cattolica,632,Rimini & Vicinity,233,Italy,Hotel,3,43.96696,12.74663
143374,Hotel Madison,"Via Circonvallazione, 14",61011,+39 0541954505,,Gabicce Mare,916,Marche,8968,Italy,Hotel,3,43.96566145,12.75718488
143397,Le Calette N. 5,"Via Vincenzo Cavallaro, 12",90015,+39 0921 424144,+39 0921 423688,Cefalu,137,Sicily,3,Italy,Hotel,5,38.03531,14.0351
143438,Grange Hike & Ski,"Piazza Abeti e Betulle, 2/3",10050,+39 0344538104,,Sestriere,880,Piedmont,8970,Italy,Residence,0,44.94313,6.86953
143511,Avenue Hotel,Piazzolo Terragni 6,22100,+39 031 272186,,Como,445,Lake Como & Vicinity,327,Italy,Hotel,4,45.80937,9.08281
143522,Hilton Lake Como,"Via Borgo Vico, 241",22100,+39 0313382611,,Como,445,Lake Como & Vicinity,327,Italy,Hotel,4,45.81688,9.0646
143540,Hotel Marcora & SPA,"Via Roma, 28",32046,+39 0436 890 651,,San Vito di Cadore,11807,Veneto,8973,Italy,Hotel,3,46.45693,12.20555
143643,Hotel Sasso,"Via Biancheri, 17",18013,+39 0183494319,,Diano Marina,841,Liguria,408,Italy,Hotel Residence,3,43.91056,8.08139
143732,Residence La Pergola,"Via Verdi,41",54100,+39 055211066,,Massa,920,Tuscany,396,Italy,Residence,3,43.99131,10.12978
143745,Leopardi,"Piazza Pilastri, 12",80125,+39 08119565115,,Fuorigrotta,335,Naples & Vicinity,73,Italy,Hotel,3,40.8249,14.19893
143749,Hotel La Corte,"Via Pier Paolo Prosperi, 1",06043,+39 074371249,,Cascia,11521,Umbria,8972,Italy,Hotel,3,42.71831,13.01558
143757,Ariae Hotel,"via San Salvatore, 23",71013,+39 0882/453992,,San Giovanni Rotondo,698,Gargano,75,Italy,Hotel,4,41.7055,15.70913
143758,Mediterraneo Emotional Hotel & SPA,Via della Vittoria 18 A,16038,+39 0185 293342,,Santa Margherita Ligure,460,Liguria,408,Italy,Hotel,4,44.33366,9.21166
143840,DieciSedici,"Piazza Municipio, 13",84011,+39 089 872252,,Amalfi,151,Amalfi Coast,310,Italy,Dimora di Charme,0,40.63426,14.60432
143849,La Bambagina,"Largo Duchi Piccolomini, 2",84011,+39 089 871589,,Amalfi,151,Amalfi Coast,310,Italy,B&B,0,40.63421,14.6023
143907,Casa Vacanze Il Miracolo,Via Campo 12,84010,+39 089 877237,+39 089 877302,Maiori,167,Amalfi Coast,310,Italy,Case Vacanza,0,40.6507,14.64108
143922,Carpediem Assisi Living Club,"Statale del Subasio, 444",06081,+39 075802442,,Assisi,655,Umbria,8972,Italy,Residence,0,43.0986,12.66514
143928,Giotto Luxury Country House,"via Francesca, 28",06081,+39 349 7147178,,Assisi,655,Umbria,8972,Italy,Residence,0,43.05952,12.60993
143929,Hotel Bellavista,"Viale Patrono d'Italia, 100",06081,+39 0758042492,,Assisi vicinity,656,Umbria,8972,Italy,Hotel,2,43.06533,12.59362
143940,La Padronale Del Rivo Country House,"Via Sacro Tugurio, 2",06081,+39 075 8043484,,Assisi,655,Umbria,8972,Italy,Agriturismo,0,43.04532,12.61146
143969,Hotel Excelsior Bari,"Via G. Petroni, 15",70124,+39 080 5564366,,Bari City,39,Central Apulia,76,Italy,Hotel,4,41.11628,16.86855
144053,Hotel Teti,"Via Pinzon, 191",47041,+39 0541331184,,Bellaria - Igea Marina,832,Rimini & Vicinity,233,Italy,Hotel,3,44.13174,12.48533
144059,Camping Free Beach,Via dei Cavalleggeri Nord,57020,+39 0586 600388,+39 0586 600388,Bibbona,11097,Tuscany,396,Italy,Villaggio,3,43.25146,10.52819
144155,Relais del Porto B&B,"Via Barcellona, 10",090124,+39 070 680327,,Cagliari,153,Cagliari & Vicinity,8943,Italy,B&B,0,39.21425,9.11275
144170,Casale il Sauco,Via delle Tre Pigne,84048,+39 3663224889,,Castellabate,277,Cilento,72,Italy,Residence,0,40.3039,14.95784
144273,Ferrini Home Residence 150,"Via Grotte Bianche, 150",95128,+39 0950932592,,Catania,54,Sicily,3,Italy,Appartamento,0,37.51483,15.08784
144309,Hotel Nord Est,"Via Giosuè Carducci, 60",47841,+39 0541960033,,Cattolica,632,Rimini & Vicinity,233,Italy,Hotel,4,43.96808,12.73201
144318,Kelina Charme Hotel,"Piazza Aldo Moro, 26",72020,+39 0831 1822970,,Cellino San Marco,11444,Salento,77,Italy,Hotel,4,40.47153,17.96607
144403,Palazzo De Luca,"Via de Luca, 29",72015,+39 3471793942,,Fasano,27,Central Apulia,76,Italy,B&B,0,40.83759,17.35863
144569,Residence Borgo De Greci,"Borgo dei Greci, 13",50122,+39 055699000,,Santa Croce,370,Florence,137,Italy,Appartamento,0,43.76912,11.25882
144655,Gourmet B&B Villa Landucci,"Via Luca Landucci, 7",50136,+39 055 660595,,Florence Historical Centre,376,Florence,137,Italy,B&B,0,43.77088,11.28104
144682,Hotel Duca d'Aosta,"Via Fiume, 17",50123,+39 055 211595,,Florence Historical Centre,376,Florence,137,Italy,Hotel,3,43.77759,11.24966
144766,UNA ESPERIENZE Leone Blu Suites,"Piazza Carlo Goldoni, 2",50123,+39 055 290270,,Florence Historical Centre,376,Florence,137,Italy,Dimora di Charme,0,43.77087,11.24804
144955,Astoria Beach Hotel,Viale Trieste 86,61032,+39 07211863903,+39 0721 1863664,Pesaro,600,Marche,8968,Italy,Hotel,3,43.85075,13.01343
144988,UNAHOTELS Scandinavia Milano,"Via Fauche, 15",20154,+39 02 336391,,Sempione,384,Milan,149,Italy,Hotel,4,45.48548,9.16411
145043,Hotel Mignon,Via Carducci 58,55042,+39 0584 787495,+39 0584 787494,Forte dei Marmi,702,Tuscany,396,Italy,Hotel,3,43.95278,10.1757
145056,Hotel Mirasole International,"Via Firenze, 5",04024,+39 0771742021,+39 0771464194,Gaeta,845,Lazio,8966,Italy,Hotel,4,41.21051,13.57176
145281,Ines Bed and Breakfast,"Via Medaglia d oro Giovanni Calabro, 35",98035,+39 094252001,,Giardini Naxos,34,Sicily,3,Italy,B&B,3,37.82647,15.26826
145299,Europa Palace,"S.S. 114 Km 5,470 - Località Pistunina",98125,+39 090 632386,,Messina,306,Sicily,3,Italy,Hotel,4,38.14275,15.52476
145369,Borghetto Beach Club Resort,Località Capo Bianco,88841,+39 3298582852,,Isola di Capo Rizzuto,173,Calabria Ionian Sea,406,Italy,Villaggio,0,38.91496,17.10875
145661,Hotel Maita,"Via Roma Capitale, 217",55041,+39 0584618255,+39 0584618263,Lido di Camaiore,722,Tuscany,396,Italy,Hotel,3,43.90159,10.22371
145726,Hotel Rado,"Via Olanda, 205",30016,+39 0421961015,,Lido di Jesolo,10818,Veneto,8973,Italy,Hotel,3,45.51861,12.68194
145746,American Hotel,"Lungomare Trieste, 152",33054,+39 043171696,,Lignano Sabbiadoro,853,Friuli-Venezia Giulia,8965,Italy,Hotel,4,45.68095,13.1311
145935,Albergo Boutique Casajanca,"Marina Garibaldi, 115",98055,+39 0909880222,,Lipari Island,3,Sicily,3,Italy,Hotel,3,38.49071,14.9622
145950,Eolian Residence,Via Santa Croce,98050,+39 090 9886033,,Lipari Island,3,Sicily,3,Italy,Hotel Residence,4,38.47148,14.92922
145971,Best Western Hotel I Colli,Via Roma 149,62100,39 0733 367063,,Macerata,11378,Marche,8968,Italy,,3,43.29622,13.43793
146068,Maiurè B&B,"Corso Reginna, 142",84010,+39 089851544,,Maiori,167,Amalfi Coast,310,Italy,B&B,0,40.65208,14.64274
146372,Hotel Auditorium Mecenate,"Via dello Statuto, 44",00185,+39 06 4881464,+39 06 48986212,Rome Termini Station,352,Rome,117,Italy,Hotel,0,41.89484,12.50126
146449,Hotel Villa Santadi,Via Carceri 10,09010,+39 0781 941708,,Santadi,11542,Cagliari & Vicinity,8943,Italy,Hotel,4,39.09333,8.71788
146511,House Garden,"Via Dei Villini, 10",00163,+39 06 4425 4465,,Nomentano,347,Rome,117,Italy,Case Vacanza,3,41.91162,12.50507
146519,Hotel Excelsior,"SS 16 Sud, 266 Km 522.1",66054,+39 0873 802222,,Vasto,891,Abruzzo,409,Italy,Hotel,4,42.0776,14.74901
146926,Marta Inn,"Largo S. Alfonso, 5",00185,+39 0644361173/+39 340 0795936,,Rione Monti,547,Rome,117,Italy,B&B,0,41.89615,12.50026
146984,Raffaello Hotel,"Via F. Corridoni, 3",60019,+39 071 7927623,,Senigallia,878,Marche,8968,Italy,Hotel,4,43.71731,13.22075
